I:\InterSystems\HealthShare\mgr\logs\pButtons\20170103_000100_24hours_30sec_7.log,MGSTATv2.9a,wdcycle=40^10^80^4,globalbuffers=24000MB:0^0^24000^0^0^0,routinebuffers=1021MB:0^127^0^383^0^511,numberofcpus=8:x86^2^8,productversion=Cache for Windows (x86-64) 2015.2 (Build 664_3_16515U) Thu Jul 14 2016 13:11:41 EDT
Date,       Time    ,  Glorefs, RemGrefs, GRratio,  PhyRds, Rdratio, Gloupds, RemGupds, Rourefs, RemRrefs,  RouLaS, RemRLaS,  PhyWrs,   WDQsz,  WDtmpq, WDphase,  WIJwri,  RouCMs, Jrnwrts,  ActECP,  Addblk, PrgBufL, PrgSrvR,  BytSnt,  BytRcd,  WDpass,  IJUcnt, IJULock
01/03/2017, 14:09:43,   453310,        0,       0,       2,   90558,    9414,        0,   51479,        0,     136,       0,       0,    1851,       0,       0,       0,      35,       0,       0,       0,       0,       0,       0,       0,    2065,       0,       0
01/03/2017, 14:09:53,   492460,        0,       0,       0,       0,    5919,        0,   42356,        0,      23,       0,       0,    2046,       0,       0,       0,      25,       0,       0,       0,       0,       0,       0,       0,    2065,       0,       0
01/03/2017, 14:10:03,  1034539,        0,       0,       3,   47623,   12454,        0,   42961,        0,     158,       0,       0,    2424,       0,       0,       0,      75,       0,       0,       0,       0,       0,       0,       0,    2065,       0,       0
01/03/2017, 14:10:13,   808508,        0,       0,      12, 10063.5,   10130,        0,   51164,        0,      74,       0,       0,    2968,       0,       0,       0,      68,       2,       0,       0,       0,       0,       0,       0,    2065,       0,       0
01/03/2017, 14:10:23,   629811,        0,       0,       6,21057.17,   13971,        0,   48442,        0,     103,       0,     333,     469,       0,       0,      11,      55,       1,       0,       0,       0,       0,       0,       0,    2066,       0,       0
01/03/2017, 14:10:33,   849524,        0,       0,      10, 26232.7,   18057,        0,   51771,        0,      21,       0,       0,    1429,       0,       0,       0,      50,       3,       0,       0,       0,       0,       0,       0,    2066,       0,       0
01/03/2017, 14:10:43,  1067771,        0,       0,       2,100410.5,   16994,        0,   54219,        0,      30,       0,       0,    1802,       0,       0,       0,      40,       1,       0,       0,       0,       0,       0,       0,    2066,       0,       0
01/03/2017, 14:10:53,   792404,        0,       0,       7,25528.57,   15054,        0,   62757,        0,      90,       0,       0,    2337,       0,       0,       0,      75,       1,       0,       0,       0,       0,       0,       0,    2066,       0,       0
01/03/2017, 14:11:03,   520947,        0,       0,       1,  205943,    5795,        0,   50871,        0,     200,       0,       0,    2461,       0,       0,       0,      64,       0,       0,       0,       0,       0,       0,       0,    2066,       0,       0
01/03/2017, 14:11:13,   528589,        0,       0,       4,23914.75,    4400,        0,   44131,        0,     104,       0,       0,    2603,       0,       0,       0,      34,       0,       0,       0,       0,       0,       0,       0,    2066,       0,       0
01/03/2017, 14:11:23,   532414,        0,       0,       1,   98818,    6007,        0,   57534,        0,      27,       0,       0,    2790,       0,       0,       0,      32,       0,       0,       0,       0,       0,       0,       0,    2066,       0,       0
01/03/2017, 14:11:33,   343585,        0,       0,       0,       0,   10811,        0,   42804,        0,       8,       0,       0,    3133,       0,       0,       0,      26,       3,       0,       0,       0,       0,       0,       0,    2066,       0,       0
01/03/2017, 14:11:43,   415654,        0,       0,      35, 2899.63,    8939,        0,   47341,        0,     116,       0,     330,     633,       0,       0,      11,      49,       0,       0,       0,       0,       0,       0,       0,    2067,       0,       0
01/03/2017, 14:11:53,   558937,        0,       0,      18,13439.33,    6507,        0,   39879,        0,      21,       0,       0,    1100,       0,       0,       0,      35,       0,       0,       0,       0,       0,       0,       0,    2067,       0,       0
01/03/2017, 14:12:03,   447262,        0,       0,       5, 29024.4,   13798,        0,   49061,        0,      18,       0,       0,    1487,       0,       0,       0,      47,       1,       0,       0,       0,       0,       0,       0,    2067,       0,       0
01/03/2017, 14:12:13,   332981,        0,       0,       6,24140.67,    9107,        0,   53443,        0,      59,       0,       0,    1924,       0,       0,       0,      36,       3,       0,       0,       0,       0,       0,       0,    2067,       0,       0
01/03/2017, 14:12:23,   192304,        0,       0,       5, 16125.2,    9673,        0,   41496,        0,     105,       0,       0,    2170,       0,       0,       0,      37,       0,       0,       0,       0,       0,       0,       0,    2067,       0,       0
01/03/2017, 14:12:33,   322154,        0,       0,       2,   51876,    4837,        0,   39993,        0,      38,       0,       0,    2545,       0,       0,       0,      49,       1,       0,       0,       0,       0,       0,       0,    2067,       0,       0
01/03/2017, 14:12:43,   593313,        0,       0,       2,113901.5,    6959,        0,   50406,        0,      51,       0,       0,    2865,       0,       0,       0,      59,       1,       0,       0,       0,       0,       0,       0,    2067,       0,       0
01/03/2017, 14:12:53,   434381,        0,       0,       1,  104285,    8198,        0,   56601,        0,      62,       0,       0,    3062,       0,       0,       0,      31,       0,       0,       0,       0,       0,       0,       0,    2067,       0,       0
01/03/2017, 14:13:03,   375902,        0,       0,       1,  152228,    8990,        0,   38241,        0,      28,       0,     320,     359,       0,       0,      10,      38,       0,       0,       0,       0,       0,       0,       0,    2068,       0,       0
01/03/2017, 14:13:13,   347231,        0,       0,       6,17340.83,    8813,        0,   47543,        0,     420,       0,       0,    1495,       0,       0,       0,      68,       1,       0,       0,       0,       0,       0,       0,    2068,       0,       0
01/03/2017, 14:13:23,   380205,        0,       0,       9,12472.89,    9138,        0,   83017,        0,      70,       0,       0,    1938,       0,       0,       0,      56,       3,       0,       0,       0,       0,       0,       0,    2068,       0,       0
01/03/2017, 14:13:33,   271826,        0,       0,       6,19477.83,    7158,        0,   83643,        0,      55,       0,       0,    2333,       0,       0,       0,      59,       4,       0,       0,       0,       0,       0,       0,    2068,       0,       0
01/03/2017, 14:13:43,   369893,        0,       0,      13, 9786.15,   10930,        0,   49829,        0,      25,       0,       0,    2589,       0,       0,       0,      56,       0,       0,       0,       0,       0,       0,       0,    2068,       0,       0
01/03/2017, 14:13:53,   603718,        0,       0,       2,   61812,    9525,        0,   48100,        0,      96,       0,       0,    2781,       0,       0,       0,      57,       0,       0,       0,       0,       0,       0,       0,    2068,       0,       0
01/03/2017, 14:14:03,   410170,        0,       0,       0,       0,   12077,        0,   43392,        0,      37,       0,       0,    3367,       0,       0,       0,      28,       1,       0,       0,       0,       0,       0,       0,    2068,       0,       0
01/03/2017, 14:14:13,   245688,        0,       0,       2, 44980.5,   11101,        0,   38958,        0,      30,       0,       0,    3581,       0,       0,       0,      40,       4,       0,       0,       0,       0,       0,       0,    2068,       0,       0
01/03/2017, 14:14:23,   416366,        0,       0,       5,   21063,   15633,        0,   47585,        0,      19,       0,     373,     854,       0,       0,      12,      49,       4,       0,       0,       0,       0,       0,       0,    2069,       0,       0
01/03/2017, 14:14:33,   749891,        0,       0,       2, 82877.5,   11061,        0,   51336,        0,      20,       0,       0,    1714,       0,       0,       0,      50,       5,       0,       0,       0,       0,       0,       0,    2069,       0,       0
01/03/2017, 14:14:43,   442850,        0,       0,      16,10308.13,   12155,        0,   49387,        0,      66,       0,       0,    2670,       0,       0,       0,      54,       3,       0,       0,       0,       0,       0,       0,    2069,       0,       0
01/03/2017, 14:14:53,   588756,        0,       0,       5, 40715.8,   12968,        0,   51074,        0,      39,       0,       0,    3196,       0,       0,       0,      66,       4,       0,       0,       0,       0,       0,       0,    2069,       0,       0
01/03/2017, 14:15:03,   343334,        0,       0,       1,  163652,   10859,        0,   46250,        0,      39,       0,       0,    3454,       0,       0,       0,      48,       2,       0,       0,       0,       0,       0,       0,    2069,       0,       0
01/03/2017, 14:15:13,  1247298,        0,       0,      10,  7376.3,   10505,        0,   29780,        0,      27,       0,       0,    3713,       0,       0,       0,      43,       1,       0,       0,       0,       0,       0,       0,    2069,       0,       0
01/03/2017, 14:15:23,   523384,        0,       0,       1,  100195,   11349,        0,   46284,        0,      16,       0,       0,    3862,       0,       0,       0,      28,       0,       0,       0,       0,       0,       0,       0,    2069,       0,       0
01/03/2017, 14:15:33,   522850,        0,       0,       7,17711.86,   18137,        0,   49753,        0,      50,       0,       0,    4568,       0,       0,       0,      57,       3,       0,       0,       0,       0,       0,       0,    2069,       0,       0
01/03/2017, 14:15:43,   387353,        0,       0,       2,   92946,   10084,        0,   43018,        0,      26,       0,     467,     554,       0,       0,      15,      58,       2,       0,       0,       0,       0,       0,       0,    2070,       0,       0
01/03/2017, 14:15:53,   540873,        0,       0,       9,27374.22,    9039,        0,   49643,        0,      27,       0,       0,    1301,       0,       0,       0,      75,       1,       0,       0,       0,       0,       0,       0,    2070,       0,       0
01/03/2017, 14:16:03,   527668,        0,       0,       0,       0,    5676,        0,   40247,        0,      41,       0,       0,    1505,       0,       0,       0,      57,       0,       0,       0,       0,       0,       0,       0,    2070,       0,       0
01/03/2017, 14:16:13,   567559,        0,       0,      10, 14159.7,   16542,        0,   47604,        0,      34,       0,       0,    2244,       0,       0,       0,      70,       1,       0,       0,       0,       0,       0,       0,    2070,       0,       0
01/03/2017, 14:16:23,   477628,        0,       0,       2,   60028,   13708,        0,   47369,        0,      29,       0,       0,    2440,       0,       0,       0,      51,       0,       0,       0,       0,       0,       0,       0,    2070,       0,       0
01/03/2017, 14:16:33,   291910,        0,       0,       8,   11918,   11658,        0,   43605,        0,      16,       0,       0,    2727,       0,       0,       0,      45,       0,       0,       0,       0,       0,       0,       0,    2070,       0,       0
01/03/2017, 14:16:43,   292138,        0,       0,       9,13178.33,    9595,        0,   51549,        0,      69,       0,       0,    4530,       0,       0,       0,      40,       4,       0,       0,       0,       0,       0,       0,    2070,       0,       0
01/03/2017, 14:16:53,   492368,        0,       0,       1,  165102,   14018,        0,   57230,        0,      80,       0,       0,    4732,       0,       0,       0,      34,       6,       0,       0,       0,       0,       0,       0,    2070,       0,       0
01/03/2017, 14:17:03,   284538,        0,       0,       4,   29542,   10053,        0,   43581,        0,      25,       0,     495,    1627,       0,       0,      16,      17,       5,       0,       0,       0,       0,       0,       0,    2071,       0,       0
01/03/2017, 14:17:13,   437473,        0,       0,       0,       0,   10050,        0,   48077,        0,      37,       0,       0,    2460,       0,       0,       0,      41,       4,       0,       0,       0,       0,       0,       0,    2071,       0,       0
01/03/2017, 14:17:23,   296151,        0,       0,       1,  101788,   11830,        0,   45728,        0,      20,       0,       0,    2650,       0,       0,       0,      68,       6,       0,       0,       0,       0,       0,       0,    2071,       0,       0
01/03/2017, 14:17:33,   387589,        0,       0,       2, 60180.5,    4294,        0,   51027,        0,      36,       0,       0,    2997,       0,       0,       0,      57,       1,       0,       0,       0,       0,       0,       0,    2071,       0,       0
01/03/2017, 14:17:43,   366904,        0,       0,       0,       0,    8560,        0,   52320,        0,      20,       0,       0,    3168,       0,       0,       0,      45,       4,       0,       0,       0,       0,       0,       0,    2071,       0,       0
01/03/2017, 14:17:53,   311202,        0,       0,       2, 67307.5,   10764,        0,   45333,        0,     104,       0,       0,    3287,       0,       0,       0,      17,       6,       0,       0,       0,       0,       0,       0,    2071,       0,       0
01/03/2017, 14:18:03,   512584,        0,       0,       1,  222210,   17343,        0,   40831,        0,      40,       0,       0,    3511,       0,       0,       0,      41,       2,       0,       0,       0,       0,       0,       0,    2071,       0,       0
01/03/2017, 14:18:13,   322478,        0,       0,       5, 18024.4,   10228,        0,   37912,        0,      28,       0,       0,    3830,       0,       0,       0,      43,       0,       0,       0,       0,       0,       0,       0,    2071,       0,       0
01/03/2017, 14:18:23,   295541,        0,       0,       2, 49669.5,   11644,        0,   45517,        0,      26,       0,     391,     713,       0,       0,      13,      50,       1,       0,       0,       0,       0,       0,       0,    2072,       0,       0
01/03/2017, 14:18:33,   390827,        0,       0,       3,46088.33,    5640,        0,   55019,        0,      35,       0,       0,    1122,       0,       0,       0,      40,       1,       0,       0,       0,       0,       0,       0,    2072,       0,       0
01/03/2017, 14:18:43,   376456,        0,       0,       1,  130279,   11347,        0,   55705,        0,      43,       0,       0,    3126,       0,       0,       0,      92,       4,       0,       0,       0,       0,       0,       0,    2072,       0,       0
01/03/2017, 14:18:53,   271241,        0,       0,       1,  115717,   10634,        0,   38213,        0,     115,       0,       0,    3436,       0,       0,       0,      47,       8,       0,       0,       0,       0,       0,       0,    2072,       0,       0
01/03/2017, 14:19:03,   297691,        0,       0,       1,  187011,    7681,        0,   42807,        0,     233,       0,       0,    3692,       0,       0,       0,      53,       3,       0,       0,       0,       0,       0,       0,    2072,       0,       0
01/03/2017, 14:19:14,   380429,        0,       0,       2,  104692,    8094,        0,   50078,        0,     201,       0,       0,    4205,       0,       0,       0,      83,       1,       0,       0,       0,       0,       0,       0,    2072,       0,       0
01/03/2017, 14:19:24,   334938,        0,       0,       2,   76559,   10639,        0,   63248,        0,     100,       0,       0,    4800,       0,       0,       0,      56,       4,       0,       0,       0,       0,       0,       0,    2072,       0,       0
01/03/2017, 14:19:34,   373083,        0,       0,       4,30224.75,    3940,        0,   47344,        0,     207,       0,       0,    5048,       0,       0,       0,      61,       0,       0,       0,       0,       0,       0,       0,    2072,       0,       0
01/03/2017, 14:19:44,   365755,        0,       0,      11,   10636,   14818,        0,   45932,        0,     181,       0,     519,    1070,       0,       0,      17,      91,       1,       0,       0,       0,       0,       0,       0,    2073,       0,       0
01/03/2017, 14:19:54,   298251,        0,       0,       3,45500.33,   17415,        0,   52289,        0,      73,       0,       0,    1756,       0,       0,       0,      56,       3,       0,       0,       0,       0,       0,       0,    2073,       0,       0
01/03/2017, 14:20:04,   461494,        0,       0,       2,   57648,   20917,        0,   40302,        0,     102,       0,       0,    2335,       0,       0,       0,      63,       1,       0,       0,       0,       0,       0,       0,    2073,       0,       0
01/03/2017, 14:20:14,   405347,        0,       0,       4,39857.75,    9699,        0,   50278,        0,      65,       0,       0,    2822,       0,       0,       0,      68,       1,       0,       0,       0,       0,       0,       0,    2073,       0,       0
01/03/2017, 14:20:24,   118139,        0,       0,       4,12802.75,    3846,        0,   27154,        0,     157,       0,       0,    2981,       0,       0,       0,      30,       1,       0,       0,       0,       0,       0,       0,    2073,       0,       0
01/03/2017, 14:20:34,   285556,        0,       0,       4, 29905.5,   11866,        0,   50366,        0,      30,       0,       0,    3195,       0,       0,       0,      41,       0,       0,       0,       0,       0,       0,       0,    2073,       0,       0
01/03/2017, 14:20:44,   236722,        0,       0,       1,  116193,    6662,        0,   58210,        0,      38,       0,       0,    3467,       0,       0,       0,      27,       0,       0,       0,       0,       0,       0,       0,    2073,       0,       0
01/03/2017, 14:20:54,   343572,        0,       0,      13, 6607.92,   15696,        0,   35738,        0,      33,       0,       0,    4012,       0,       0,       0,      83,       2,       0,       0,       0,       0,       0,       0,    2073,       0,       0
01/03/2017, 14:21:04,   330090,        0,       0,       3,   27383,    6342,        0,   42337,        0,      53,       0,     413,     496,       0,       0,      13,     108,       0,       0,       0,       0,       0,       0,       0,    2074,       0,       0
01/03/2017, 14:21:14,   187798,        0,       0,       3,   25586,    4606,        0,   39168,        0,      32,       0,       0,     854,       0,       0,       0,      82,       0,       0,       0,       0,       0,       0,       0,    2074,       0,       0
01/03/2017, 14:21:24,   223669,        0,       0,       8, 9785.25,    4749,        0,   45018,        0,      33,       0,       0,    1041,       0,       0,       0,      44,       0,       0,       0,       0,       0,       0,       0,    2074,       0,       0
01/03/2017, 14:21:34,    99455,        0,       0,       4,11090.25,    5702,        0,   20041,        0,      61,       0,       0,    1268,       0,       0,       0,      25,       0,       0,       0,       0,       0,       0,       0,    2074,       0,       0
01/03/2017, 14:21:44,   173164,        0,       0,       0,       0,    2959,        0,   37502,        0,      45,       0,       0,    1592,       0,       0,       0,      34,       0,       0,       0,       0,       0,       0,       0,    2074,       0,       0
01/03/2017, 14:21:54,   112730,        0,       0,       0,       0,    3322,        0,   24221,        0,      29,       0,       0,    1845,       0,       0,       0,      31,       0,       0,       0,       0,       0,       0,       0,    2074,       0,       0
01/03/2017, 14:22:04,   117800,        0,       0,       2, 28322.5,    7170,        0,   27145,        0,      29,       0,       0,    2618,       0,       0,       0,      49,       1,       0,       0,       0,       0,       0,       0,    2074,       0,       0
01/03/2017, 14:22:14,   247608,        0,       0,       3,31721.33,    6081,        0,   49061,        0,      33,       0,       0,    2827,       0,       0,       0,      41,       0,       0,       0,       0,       0,       0,       0,    2074,       0,       0
01/03/2017, 14:22:24,   875192,        0,       0,     528,  240.23,    8806,        0,   39811,        0,      49,       0,     295,     739,       0,       0,       9,      79,       0,       0,       0,       0,       0,       0,       0,    2075,       0,       0
01/03/2017, 14:22:34,   769420,        0,       0,     908,  126.27,    9784,        0,   56163,        0,      33,       0,       0,    1106,       0,       0,       0,      79,       1,       0,       0,       0,       0,       0,       0,    2075,       0,       0
01/03/2017, 14:22:44,   328404,        0,       0,    1053,  109.42,    9389,        0,   58068,        0,      21,       0,       0,    1370,       0,       0,       0,      71,       0,       0,       0,       0,       0,       0,       0,    2075,       0,       0
01/03/2017, 14:22:54,   461227,        0,       0,    1254,   82.81,   10182,        0,   39053,        0,     233,       0,       0,    2004,       0,       0,       0,      45,       1,       0,       0,       0,       0,       0,       0,    2075,       0,       0
01/03/2017, 14:23:04,   316438,        0,       0,     975,   123.1,    5295,        0,   44273,        0,      28,       0,       0,    2350,       0,       0,       0,      21,       1,       0,       0,       0,       0,       0,       0,    2075,       0,       0
01/03/2017, 14:23:14,   315709,        0,       0,    1209,   69.64,    5656,        0,   39413,        0,     153,       0,       0,    2629,       0,       0,       0,      44,       0,       0,       0,       0,       0,       0,       0,    2075,       0,       0
01/03/2017, 14:23:24,   257270,        0,       0,      74, 1094.58,    5568,        0,   44741,        0,      43,       0,       0,    2775,       0,       0,       0,      24,       0,       0,       0,       0,       0,       0,       0,    2075,       0,       0
01/03/2017, 14:23:34,   150708,        0,       0,       7,10611.57,   10480,        0,   34594,        0,      33,       0,       0,    3036,       0,       0,       0,      26,       0,       0,       0,       0,       0,       0,       0,    2075,       0,       0
01/03/2017, 14:23:44,   262641,        0,       0,       5,   24960,   13399,        0,   49101,        0,      47,       0,     315,     600,       0,       0,      10,      54,       0,       0,       0,       0,       0,       0,       0,    2076,       0,       0
01/03/2017, 14:23:54,   276605,        0,       0,     919,  151.22,    6496,        0,   57077,        0,      68,       0,       0,     910,       0,       0,       0,      28,       2,       0,       0,       0,       0,       0,       0,    2076,       0,       0
01/03/2017, 14:24:04,   210237,        0,       0,    1315,   54.41,    3183,        0,   32073,        0,     128,       0,       0,    1024,       0,       0,       0,      16,       0,       0,       0,       0,       0,       0,       0,    2076,       0,       0
01/03/2017, 14:24:14,   295659,        0,       0,    1267,  100.73,   11022,        0,   53960,        0,      52,       0,       0,    1468,       0,       0,       0,      61,       1,       0,       0,       0,       0,       0,       0,    2076,       0,       0
01/03/2017, 14:24:24,   379149,        0,       0,    1065,  206.42,   14924,        0,   56154,        0,      21,       0,       0,    1818,       0,       0,       0,      63,       0,       0,       0,       0,       0,       0,       0,    2076,       0,       0
01/03/2017, 14:24:34,   358673,        0,       0,    1242,   82.02,    4646,        0,   35137,        0,      13,       0,       0,    1909,       0,       0,       0,      18,       0,       0,       0,       0,       0,       0,       0,    2076,       0,       0
01/03/2017, 14:24:44,   373584,        0,       0,     978,  130.21,    6815,        0,   53302,        0,      47,       0,       0,    2396,       0,       0,       0,      50,       0,       0,       0,       0,       0,       0,       0,    2076,       0,       0
01/03/2017, 14:24:54,   595589,        0,       0,      17, 8927.47,    9499,        0,   70427,        0,      38,       0,       0,    3265,       0,       0,       0,      59,       2,       0,       0,       0,       0,       0,       0,    2076,       0,       0
01/03/2017, 14:25:04,   458873,        0,       0,       3,   42038,    9942,        0,   44178,        0,      29,       0,     336,    1066,       0,       0,      11,      98,       6,       0,       0,       0,       0,       0,       0,    2077,       0,       0
01/03/2017, 14:25:14,   463898,        0,       0,       2, 57849.5,    6519,        0,   49949,        0,      68,       0,       0,    1449,       0,       0,       0,      66,       1,       0,       0,       0,       0,       0,       0,    2077,       0,       0
01/03/2017, 14:25:24,   332696,        0,       0,       3,   38664,   10472,        0,   83476,        0,      63,       0,       0,    2410,       0,       0,       0,      86,       2,       0,       0,       0,       0,       0,       0,    2077,       0,       0
01/03/2017, 14:25:34,   580773,        0,       0,       2,   85081,    6805,        0,   46890,        0,      39,       0,       0,    2856,       0,       0,       0,      39,       2,       0,       0,       0,       0,       0,       0,    2077,       0,       0
01/03/2017, 14:25:44,   271078,        0,       0,       3,   28914,    6952,        0,   37884,        0,     346,       0,       0,    3050,       0,       0,       0,      67,       1,       0,       0,       0,       0,       0,       0,    2077,       0,       0
01/03/2017, 14:25:54,   677932,        0,       0,       2,   92380,   16106,        0,   37298,        0,     144,       0,       0,    3439,       0,       0,       0,     108,       1,       0,       0,       0,       0,       0,       0,    2077,       0,       0
01/03/2017, 14:26:04,   744361,        0,       0,       0,       0,   20166,        0,   45575,        0,     419,       0,       0,    3742,       0,       0,       0,      95,       0,       0,       0,       0,       0,       0,       0,    2077,       0,       0
01/03/2017, 14:26:14,   553971,        0,       0,       2, 96162.5,    4672,        0,   46685,        0,      63,       0,       0,    3889,       0,       0,       0,      40,       0,       0,       0,       0,       0,       0,       0,    2077,       0,       0
01/03/2017, 14:26:24,  1144271,        0,       0,       3,76748.33,    8991,        0,   42137,        0,      62,       0,     400,     899,       0,       0,      13,      78,       0,       0,       0,       0,       0,       0,       0,    2078,       0,       0
01/03/2017, 14:26:34,   639428,        0,       0,       2,   78140,    6421,        0,   45305,        0,      24,       0,       0,    1510,       0,       0,       0,      65,       3,       0,       0,       0,       0,       0,       0,    2078,       0,       0
01/03/2017, 14:26:44,   523016,        0,       0,     305,  809.94,   12600,        0,   39182,        0,      24,       0,       0,    1727,       0,       0,       0,     113,       0,       0,       0,       0,       0,       0,       0,    2078,       0,       0
01/03/2017, 14:26:54,   303426,        0,       0,     676,   156.4,    8597,        0,   47551,        0,     123,       0,       0,    2080,       0,       0,       0,      89,       0,       0,       0,       0,       0,       0,       0,    2078,       0,       0
01/03/2017, 14:27:04,   294806,        0,       0,     893,   101.1,    3243,        0,   36191,        0,      34,       0,       0,    2289,       0,       0,       0,      83,       0,       0,       0,       0,       0,       0,       0,    2078,       0,       0
01/03/2017, 14:27:14,   667181,        0,       0,     942,   140.9,    9773,        0,   53000,        0,      60,       0,       0,    2445,       0,       0,       0,      70,       0,       0,       0,       0,       0,       0,       0,    2078,       0,       0
01/03/2017, 14:27:24,   381086,        0,       0,    1168,  105.48,    6863,        0,   47820,        0,      66,       0,       0,    2922,       0,       0,       0,      80,       0,       0,       0,       0,       0,       0,       0,    2078,       0,       0
01/03/2017, 14:27:34,   336693,        0,       0,     594,  187.15,   11277,        0,   44626,        0,      24,       0,       0,    3195,       0,       0,       0,     106,       0,       0,       0,       0,       0,       0,       0,    2078,       0,       0
01/03/2017, 14:27:44,   325389,        0,       0,       6,   15954,   16904,        0,   44568,        0,      27,       0,     334,     578,       0,       0,      11,      90,       2,       0,       0,       0,       0,       0,       0,    2079,       0,       0
01/03/2017, 14:27:54,   636990,        0,       0,       3,118683.67,   14775,        0,   36569,        0,      13,       0,       0,    1122,       0,       0,       0,      88,       0,       0,       0,       0,       0,       0,       0,    2079,       0,       0
01/03/2017, 14:28:04,   622069,        0,       0,       9,38026.11,    6528,        0,   35190,        0,      22,       0,       0,    1458,       0,       0,       0,      82,       0,       0,       0,       0,       0,       0,       0,    2079,       0,       0
01/03/2017, 14:28:14,   770920,        0,       0,       7,65507.57,   38527,        0,   42740,        0,      69,       0,       0,    1815,       0,       0,       0,     154,       1,       0,       0,       0,       0,       0,       0,    2079,       0,       0
01/03/2017, 14:28:24,   587998,        0,       0,       0,       0,   10102,        0,   46471,        0,      32,       0,       0,    2159,       0,       0,       0,      58,       1,       0,       0,       0,       0,       0,       0,    2079,       0,       0
01/03/2017, 14:28:34,   399829,        0,       0,       7,20282.43,    9885,        0,   49656,        0,      25,       0,       0,    2398,       0,       0,       0,      76,       0,       0,       0,       0,       0,       0,       0,    2079,       0,       0
01/03/2017, 14:28:44,   297227,        0,       0,       1,   91491,   10254,        0,   42706,        0,      28,       0,       0,    2554,       0,       0,       0,      67,       1,       0,       0,       0,       0,       0,       0,    2079,       0,       0
01/03/2017, 14:28:54,   436697,        0,       0,       0,       0,    7950,        0,   55203,        0,      20,       0,       0,    3187,       0,       0,       0,      59,       1,       0,       0,       0,       0,       0,       0,    2079,       0,       0
01/03/2017, 14:29:04,   638487,        0,       0,     204, 1248.94,    7007,        0,   43052,        0,      39,       0,     334,    1034,       0,       0,      11,      64,       3,       0,       0,       0,       0,       0,       0,    2080,       0,       0
01/03/2017, 14:29:14,   371673,        0,       0,    1153,   82.02,    5378,        0,   45626,        0,      21,       0,       0,    1207,       0,       0,       0,      36,       0,       0,       0,       0,       0,       0,       0,    2080,       0,       0
01/03/2017, 14:29:24,   432188,        0,       0,    1108,  131.69,   10749,        0,   48596,        0,      27,       0,       0,    1634,       0,       0,       0,      52,       0,       0,       0,       0,       0,       0,       0,    2080,       0,       0
01/03/2017, 14:29:34,   439732,        0,       0,     997,  136.16,   19217,        0,   46347,        0,      40,       0,       0,    2077,       0,       0,       0,      59,       1,       0,       0,       0,       0,       0,       0,    2080,       0,       0
01/03/2017, 14:29:44,   538981,        0,       0,    1104,  234.22,    9898,        0,   44915,        0,      34,       0,       0,    2479,       0,       0,       0,      58,       0,       0,       0,       0,       0,       0,       0,    2080,       0,       0
01/03/2017, 14:29:54,   446585,        0,       0,     930,  148.82,    6532,        0,   45500,        0,      39,       0,       0,    2584,       0,       0,       0,      47,       0,       0,       0,       0,       0,       0,       0,    2080,       0,       0
01/03/2017, 14:30:04,   349764,        0,       0,      14, 8328.21,   12693,        0,   44984,        0,      22,       0,       0,    2990,       0,       0,       0,      51,       0,       0,       0,       0,       0,       0,       0,    2080,       0,       0
01/03/2017, 14:30:15,   500284,        0,       0,       1,  181720,    9750,        0,   59042,        0,      23,       0,       0,    3196,       0,       0,       0,      35,       1,       0,       0,       0,       0,       0,       0,    2080,       0,       0
01/03/2017, 14:30:25,   404051,        0,       0,       5, 42827.6,    8721,        0,   37450,        0,      14,       0,     329,     385,       0,       0,      11,      30,       0,       0,       0,       0,       0,       0,       0,    2081,       0,       0
01/03/2017, 14:30:35,   566601,        0,       0,       4,   37467,   11786,        0,   56373,        0,      32,       0,       0,    1017,       0,       0,       0,      48,       1,       0,       0,       0,       0,       0,       0,    2081,       0,       0
01/03/2017, 14:30:45,   424304,        0,       0,      16, 6141.19,   11252,        0,   48321,        0,      63,       0,       0,    1964,       0,       0,       0,      52,       1,       0,       0,       0,       0,       0,       0,    2081,       0,       0
01/03/2017, 14:30:55,   505485,        0,       0,      60, 2851.53,   19543,        0,   50266,        0,      38,       0,       0,    3190,       0,       0,       0,      57,       6,       0,       0,       0,       0,       0,       0,    2081,       0,       0
01/03/2017, 14:31:05,   470627,        0,       0,       3,38505.67,   18887,        0,   58432,        0,      32,       0,       0,    3349,       0,       0,       0,      42,       0,       0,       0,       0,       0,       0,       0,    2081,       0,       0
01/03/2017, 14:31:15,   361594,        0,       0,      15, 7749.67,    7334,        0,   56350,        0,      79,       0,       0,    3795,       0,       0,       0,      62,       2,       0,       0,       0,       0,       0,       0,    2081,       0,       0
01/03/2017, 14:31:25,   335869,        0,       0,       3,   41303,    4702,        0,   50685,        0,     122,       0,       0,    4005,       0,       0,       0,      99,       0,       0,       0,       0,       0,       0,       0,    2081,       0,       0
01/03/2017, 14:31:35,   291073,        0,       0,       3,   32225,    5901,        0,   46879,        0,      31,       0,       0,    4218,       0,       0,       0,     106,       0,       0,       0,       0,       0,       0,       0,    2081,       0,       0
01/03/2017, 14:31:45,   287882,        0,       0,       6,15951.33,   10859,        0,   49938,        0,      26,       0,     439,     668,       0,       0,      14,     101,       0,       0,       0,       0,       0,       0,       0,    2082,       0,       0
